id,code,type,volatility,threshold,absolute_threshold,policy_min_threshold,history_and_avg_absdelta,impact_score,missed_flag_sample,false_flag_sample,created_at,updated_at,special_term,mad,k_val,category
579,6651 building & property rent,opex,fixed,"[{""company"":{""id"":290224,""name"":""Pittwater""},""thresholds"":[{""value"":0.05,""flagrate"":0.13,""confidence"":0,""created_on"":""2026-06-03T15:09:45Z"",""closing_month"":""12-2025""},{""value"":0.05,""flagrate"":0.12,""confidence"":0,""created_on"":""2026-06-03T15:13:25Z"",""closing_month"":""12-2023""},{""value"":0.05,""flagrate"":0.13,""confidence"":0,""created_on"":""2026-06-03T15:16:59Z"",""closing_month"":""12-2023""},{""value"":0.05,""flagrate"":0.12,""confidence"":0,""created_on"":""2026-06-04T13:15:22Z"",""closing_month"":""02-2026""}]}]",,0.050,"[{""company"":{""id"":290224,""name"":""Pittwater""},""history"":[{""04-2025"":9500},{""06-2025"":9500},{""08-2025"":9500},{""09-2025"":9500},{""10-2025"":9500},{""11-2025"":9500},{""12-2025"":9500},{""01-2025"":9500},{""03-2025"":9500},{""05-2025"":9500},{""07-2025"":9500},{""02-2025"":9500},{""02-2023"":750},{""03-2023"":750},{""04-2023"":750},{""09-2023"":3700},{""05-2023"":4450},{""06-2023"":4450},{""07-2023"":3700},{""08-2023"":3700},{""10-2023"":3700},{""11-2023"":3700},{""12-2023"":3700},{""01-2023"":750},{""01-2026"":9500},{""02-2026"":9500}],""avg_absdelta"":0.27,""coefficient_of_variation"":3.75}]",,,,2026-06-01 14:08:07.645689+00,2026-06-02 19:49:15.364134+00,true,,0.25,
580,8002 depreciation,opex,fixed,"[{""company"":{""id"":290224,""name"":""Pittwater""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:10:55Z"",""closing_month"":""12-2025""},{""value"":0.05,""flagrate"":0.08,""confidence"":0,""created_on"":""2026-06-04T13:17:47Z"",""closing_month"":""02-2026""}]}]",,0.050,"[{""company"":{""id"":290224,""name"":""Pittwater""},""history"":[{""07-2025"":2225.79},{""08-2025"":2225.79},{""09-2025"":2225.79},{""10-2025"":2225.79},{""03-2025"":1832.27},{""04-2025"":2092.85},{""11-2025"":2225.79},{""12-2025"":2225.7},{""01-2025"":1734.9},{""02-2025"":1801.61},{""05-2025"":2180.41},{""06-2025"":2180.41},{""01-2026"":2225.69},{""02-2026"":2225.87}],""avg_absdelta"":0.02,""coefficient_of_variation"":1.91}]",,,,2026-06-01 14:08:17.396663+00,2026-06-02 19:49:15.364134+00,true,,0.25,
581,6656 equipment rental,opex,fixed,,,0.050,,,,,2026-06-01 14:11:28.701463+00,2026-06-02 19:49:15.364134+00,true,,0.25,
582,6000 officer salaries,opex,semi_variable,,,0.050,,,,,2026-06-01 14:13:19.622164+00,2026-06-02 19:49:15.364134+00,true,,0.25,
583,6010 officer pr - wages,opex,semi_variable,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""thresholds"":[{""value"":0.05,""flagrate"":0.71,""confidence"":0,""created_on"":""2026-06-03T15:13:11Z"",""closing_month"":""03-2026""},{""value"":0.05,""flagrate"":0.71,""confidence"":0,""created_on"":""2026-06-04T13:17:15Z"",""closing_month"":""12-2025""}]}]",,0.050,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""history"":[{""09-2025"":8619.19},{""10-2025"":7023.08},{""11-2025"":6419.13},{""12-2025"":7023.05},{""01-2026"":7342.31},{""02-2026"":6384.62},{""03-2026"":7023.08},{""01-2025"":6384.62},{""03-2025"":9896.16},{""04-2025"":7023.08},{""06-2025"":6703.84},{""02-2025"":6384.62},{""05-2025"":7023.11},{""07-2025"":1941.91},{""08-2025"":7665.82}],""avg_absdelta"":0.38,""coefficient_of_variation"":1.95}]",,,,2026-06-01 14:13:19.674465+00,2026-06-02 19:49:15.364134+00,true,,0.25,
584,6011 officer pr - bonus,opex,semi_variable,,,0.050,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""history"":[{""12-2025"":5500}],""avg_absdelta"":0,""coefficient_of_variation"":0}]",,,,2026-06-01 14:13:29.407142+00,2026-06-02 19:49:15.364134+00,true,,0.25,
585,6450 business insurance,opex,fixed,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""thresholds"":[{""value"":0.05,""flagrate"":0.36,""confidence"":0,""created_on"":""2026-06-03T15:14:28Z"",""closing_month"":""03-2026""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-04T13:18:32Z"",""closing_month"":""12-2025""}]}]",,0.050,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""history"":[{""12-2025"":576.25},{""01-2026"":582.08},{""02-2026"":1243.08},{""03-2026"":709.58},{""09-2025"":582.08},{""10-2025"":585},{""11-2025"":585},{""02-2025"":582.08},{""03-2025"":582.08},{""04-2025"":1205.08},{""01-2025"":582.08},{""05-2025"":682.08},{""06-2025"":582.08},{""07-2025"":582.08},{""08-2025"":582.08}],""avg_absdelta"":0.23,""coefficient_of_variation"":1.66}]",,,,2026-06-01 14:13:38.466766+00,2026-06-02 19:49:15.364134+00,true,,0.25,
586,6500 rent expense,opex,fixed,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""thresholds"":[{""value"":0.05,""flagrate"":0.5,""confidence"":0,""created_on"":""2026-06-03T15:14:38Z"",""closing_month"":""03-2026""},{""value"":0.08,""flagrate"":0.5,""confidence"":0,""created_on"":""2026-06-04T13:18:32Z"",""closing_month"":""12-2025""}]}]",,0.050,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""history"":[{""02-2026"":1067.06},{""03-2026"":1067.06},{""09-2025"":841.81},{""10-2025"":1558.77},{""11-2025"":1067.06},{""12-2025"":1073.21},{""01-2026"":1078.81},{""01-2025"":1060.34},{""03-2025"":1668.99},{""04-2025"":1162.09},{""06-2025"":1120.13},{""07-2025"":574.24},{""02-2025"":1069.66},{""05-2025"":1164.86},{""08-2025"":1269.46}],""avg_absdelta"":0.3,""coefficient_of_variation"":1.22}]",,,,2026-06-01 14:13:38.584188+00,2026-06-02 19:49:15.364134+00,true,,0.25,
587,6600 legal & professional fees,opex,semi_variable,,,0.050,,,,,2026-06-01 14:13:46.746539+00,2026-06-02 19:49:15.364134+00,true,,0.25,
588,6610 accounting,opex,fixed,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""thresholds"":[{""value"":0.05,""flagrate"":0.36,""confidence"":0,""created_on"":""2026-06-03T15:14:46Z"",""closing_month"":""03-2026""},{""value"":0.05,""flagrate"":0.36,""confidence"":0,""created_on"":""2026-06-04T13:18:43Z"",""closing_month"":""12-2025""}]}]",,0.050,"[{""company"":{""id"":389099,""name"":""REAL HR HERO - THOMPSON HR CONSULTING""},""history"":[{""09-2025"":3685},{""10-2025"":1485},{""11-2025"":1485},{""12-2025"":1485},{""01-2026"":1485},{""02-2026"":1615},{""03-2026"":1485},{""01-2025"":1456},{""06-2025"":1850},{""02-2025"":1850},{""03-2025"":1850},{""04-2025"":1850},{""05-2025"":1850},{""07-2025"":1850},{""08-2025"":1850}],""avg_absdelta"":0.14,""coefficient_of_variation"":1.97}]",,,,2026-06-01 14:13:46.790283+00,2026-06-02 19:49:15.364134+00,true,,0.25,
589,6110 rent/lease costs,opex,fixed,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""thresholds"":[{""value"":0.05,""flagrate"":0.17,""confidence"":0,""created_on"":""2026-06-03T15:15:27Z"",""closing_month"":""05-2025""},{""value"":0.05,""flagrate"":0.17,""confidence"":0,""created_on"":""2026-06-04T13:22:13Z"",""closing_month"":""12-2024""}]}]",,0.050,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""history"":[{""05-2025"":15901.59},{""02-2024"":16577},{""06-2024"":16607},{""08-2024"":16160.2},{""09-2024"":16160.2},{""10-2024"":16160.2},{""11-2024"":16160.2},{""12-2024"":16160.2},{""01-2024"":17027},{""03-2024"":16577},{""04-2024"":15416.8},{""05-2024"":16577},{""07-2024"":16865.2}],""avg_absdelta"":0.02,""coefficient_of_variation"":1.29}]",,,,2026-06-01 14:15:59.187424+00,2026-06-02 19:49:15.364134+00,true,,0.25,
590,6615 accounting and finance support,opex,fixed,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""thresholds"":[{""value"":0.05,""flagrate"":0.17,""confidence"":0,""created_on"":""2026-06-03T15:16:35Z"",""closing_month"":""05-2025""},{""value"":0.05,""flagrate"":0.17,""confidence"":0,""created_on"":""2026-06-04T13:23:19Z"",""closing_month"":""12-2024""}]}]",,0.050,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""history"":[{""05-2025"":7245},{""05-2024"":6950},{""06-2024"":6900},{""07-2024"":6900},{""08-2024"":6900},{""12-2024"":6900},{""01-2024"":6900},{""09-2024"":6900},{""10-2024"":6900},{""11-2024"":6900},{""02-2024"":6900},{""03-2024"":7310},{""04-2024"":6900}],""avg_absdelta"":0.01,""coefficient_of_variation"":1.56}]",,,,2026-06-01 14:16:07.883869+00,2026-06-02 19:49:15.364134+00,true,,0.25,
591,6620 other professional fees,opex,semi_variable,,,0.050,,,,,2026-06-01 14:16:24.698219+00,2026-06-02 19:49:15.364134+00,true,,0.25,
592,6700 insurance,opex,fixed,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:16:42Z"",""closing_month"":""05-2025""}]}]",,0.050,,,,,2026-06-01 14:16:24.747992+00,2026-06-02 19:49:15.364134+00,true,,0.25,
593,6710 professional liability,opex,semi_variable,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:16:51Z"",""closing_month"":""05-2025""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-04T13:23:30Z"",""closing_month"":""12-2024""}]}]",,0.050,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""history"":[{""05-2025"":764},{""07-2024"":1302.8},{""08-2024"":1302.8},{""10-2024"":1302.8},{""01-2024"":1085.75},{""03-2024"":1085.74},{""09-2024"":1302.8},{""11-2024"":1302.8},{""12-2024"":1302.8},{""02-2024"":1085.74},{""04-2024"":781.2},{""05-2024"":781.2},{""06-2024"":1730.8}],""avg_absdelta"":0.18,""coefficient_of_variation"":1.9}]",,,,2026-06-01 14:16:24.789824+00,2026-06-02 19:49:15.364134+00,true,,0.25,
594,6715 life insurance,opex,fixed,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""thresholds"":[{""value"":0.09,""flagrate"":1,""confidence"":0,""created_on"":""2026-06-03T15:16:51Z"",""closing_month"":""05-2025""},{""value"":0.05,""flagrate"":1,""confidence"":0,""created_on"":""2026-06-04T13:23:30Z"",""closing_month"":""12-2024""}]}]",,0.050,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""history"":[{""05-2025"":1549.53},{""08-2024"":2344.03},{""12-2024"":2403.21},{""01-2024"":1526.53},{""02-2024"":1935.28},{""07-2024"":1526.53},{""09-2024"":1097.26},{""10-2024"":2395.87},{""11-2024"":1506.01},{""03-2024"":2344.03},{""04-2024"":1526.53},{""05-2024"":1935.28},{""06-2024"":2344.03}],""avg_absdelta"":0.44,""coefficient_of_variation"":0.59}]",,,,2026-06-01 14:16:24.897114+00,2026-06-02 19:49:15.364134+00,true,,0.25,
595,6720 insurance - workers comp,opex,fixed,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:17:01Z"",""closing_month"":""05-2025""},{""value"":0.05,""flagrate"":0.33,""confidence"":0,""created_on"":""2026-06-04T13:23:51Z"",""closing_month"":""12-2024""}]}]",,0.050,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""history"":[{""05-2025"":981.29},{""01-2024"":804.5},{""04-2024"":846.51},{""05-2024"":874.46},{""07-2024"":890.11},{""08-2024"":863.22},{""02-2024"":781.76},{""03-2024"":793.21},{""06-2024"":823.37},{""09-2024"":833.22},{""10-2024"":847.73},{""11-2024"":858.81},{""12-2024"":844.52}],""avg_absdelta"":0.05,""coefficient_of_variation"":0.88}]",,,,2026-06-01 14:16:36.530077+00,2026-06-02 19:49:15.364134+00,true,,0.25,
596,8010 depreciation,opex,fixed,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""thresholds"":[{""value"":0.05,""flagrate"":0.25,""confidence"":0,""created_on"":""2026-06-03T15:17:02Z"",""closing_month"":""05-2025""},{""value"":0.05,""flagrate"":0.25,""confidence"":0,""created_on"":""2026-06-04T13:24:01Z"",""closing_month"":""12-2024""}]}]",,0.050,"[{""company"":{""id"":290229,""name"":""Reveille, Inc.""},""history"":[{""05-2025"":1750.22},{""01-2024"":1820.54},{""02-2024"":1820.54},{""05-2024"":1732.21},{""06-2024"":1732.13},{""07-2024"":1310.69},{""11-2024"":1200.9},{""12-2024"":1200.9},{""03-2024"":1820.54},{""04-2024"":1820.68},{""08-2024"":1310.69},{""09-2024"":1310.75},{""10-2024"":1200.9}],""avg_absdelta"":0.07,""coefficient_of_variation"":1.95}]",,,,2026-06-01 14:16:43.600387+00,2026-06-02 19:49:15.364134+00,true,,0.25,
597,6001 - officer compensation,opex,semi_variable,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""thresholds"":[{""value"":0.05,""flagrate"":0.43,""confidence"":0,""created_on"":""2026-06-03T15:15:21Z"",""closing_month"":""01-2024""},{""value"":0.05,""flagrate"":0.42,""confidence"":0,""created_on"":""2026-06-03T15:16:47Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0.43,""confidence"":0,""created_on"":""2026-06-03T15:18:43Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0.42,""confidence"":0,""created_on"":""2026-06-04T13:26:26Z"",""closing_month"":""01-2025""}]}]",,0.050,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""history"":[{""08-2024"":18542.11},{""07-2024"":17579.44},{""05-2024"":18075.69},{""02-2024"":18213.4},{""01-2024"":16060.86},{""11-2024"":19946.46},{""09-2024"":20097.5},{""06-2024"":18118.21},{""04-2024"":18226.72},{""03-2024"":17855.49},{""12-2024"":19873.5},{""10-2024"":18461.52},{""01-2026"":21518.98},{""03-2026"":21121.73},{""02-2026"":21524.06},{""10-2025"":18232.43},{""09-2025"":19742.13},{""08-2025"":18879.72},{""07-2025"":19377.87},{""04-2025"":17413.18},{""03-2025"":20192.05},{""06-2025"":17922.12},{""05-2025"":18240.05},{""02-2025"":19445.77},{""01-2025"":18350.47},{""12-2025"":21444.73},{""11-2025"":20952.92}],""avg_absdelta"":0.05,""coefficient_of_variation"":0.83}]",,,,2026-06-01 14:20:46.997825+00,2026-06-02 19:49:15.364134+00,true,,0.25,
598,6002 - officer payroll taxes,opex,semi_variable,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:15:38Z"",""closing_month"":""01-2024""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:17:03Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:19:00Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-04T13:26:36Z"",""closing_month"":""01-2025""}]}]",,0.050,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""history"":[{""12-2024"":1342.77},{""10-2024"":1265.59},{""08-2024"":1271.26},{""07-2024"":1205.26},{""02-2024"":1270.56},{""01-2024"":1416.79},{""11-2024"":1367.55},{""09-2024"":1377.9},{""06-2024"":1242.2},{""05-2024"":1239.29},{""04-2024"":1249.64},{""03-2024"":1224.19},{""03-2026"":1407.81},{""02-2026"":1434.63},{""01-2026"":1749.25},{""08-2025"":1277.44},{""06-2025"":1212.65},{""01-2025"":1556.93},{""11-2025"":1417.72},{""10-2025"":1162.43},{""09-2025"":1335.8},{""07-2025"":1311.15},{""05-2025"":1234.16},{""04-2025"":1178.22},{""03-2025"":1397.4},{""02-2025"":1315.75},{""12-2025"":1429.34}],""avg_absdelta"":0.08,""coefficient_of_variation"":0.84}]",,,,2026-06-01 14:21:05.059818+00,2026-06-02 19:49:15.364134+00,true,,0.25,
599,6052 - auto expense - insurance,opex,fixed,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:15:38Z"",""closing_month"":""01-2024""},{""value"":0.05,""flagrate"":0.31,""confidence"":0,""created_on"":""2026-06-03T15:17:03Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0.36,""confidence"":0,""created_on"":""2026-06-03T15:19:00Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0.31,""confidence"":0,""created_on"":""2026-06-04T13:26:36Z"",""closing_month"":""01-2025""}]}]",,0.050,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""history"":[{""08-2024"":153.41},{""05-2024"":444.28},{""02-2024"":135.5},{""01-2024"":135.5},{""12-2024"":167.91},{""10-2024"":153.58},{""07-2024"":153.41},{""06-2024"":153.41},{""04-2024"":183.28},{""03-2024"":183.28},{""11-2024"":153.58},{""09-2024"":153.41},{""03-2026"":814.67},{""02-2026"":818.11},{""01-2026"":807.9},{""06-2025"":830.46},{""05-2025"":1221.74},{""04-2025"":899.91},{""03-2025"":166.16},{""02-2025"":166.16},{""11-2025"":788.62},{""10-2025"":803.96},{""07-2025"":830.41},{""01-2025"":160.95},{""12-2025"":814.75},{""09-2025"":868.24},{""08-2025"":829.04}],""avg_absdelta"":0.3,""coefficient_of_variation"":2.88}]",,,,2026-06-01 14:21:05.174042+00,2026-06-02 19:49:15.364134+00,true,,0.25,
600,6300 - insurance expense,opex,fixed,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:15:38Z"",""closing_month"":""01-2024""},{""value"":0.05,""flagrate"":0.31,""confidence"":0,""created_on"":""2026-06-03T15:17:14Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0.36,""confidence"":0,""created_on"":""2026-06-03T15:19:23Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0.31,""confidence"":0,""created_on"":""2026-06-04T13:26:53Z"",""closing_month"":""01-2025""}]}]",,0.050,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""history"":[{""08-2024"":440.9},{""07-2024"":225.55},{""04-2024"":142.46},{""03-2024"":142.46},{""02-2024"":142.46},{""01-2024"":142.46},{""12-2024"":235.55},{""11-2024"":235.55},{""10-2024"":235.55},{""09-2024"":235.55},{""06-2024"":225.55},{""05-2024"":207.53},{""03-2026"":182.43},{""02-2026"":182.43},{""01-2026"":182.43},{""09-2025"":400.98},{""06-2025"":236.19},{""05-2025"":236.19},{""04-2025"":236.19},{""03-2025"":236.19},{""11-2025"":236.19},{""08-2025"":236.19},{""07-2025"":236.19},{""02-2025"":236.19},{""01-2025"":236.19},{""12-2025"":236.19},{""10-2025"":71.4}],""avg_absdelta"":0.23,""coefficient_of_variation"":2.16}]",,,,2026-06-01 14:21:05.302864+00,2026-06-02 19:49:15.364134+00,true,,0.25,
601,6600 - professional services: accounting,opex,semi_variable,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:15:38Z"",""closing_month"":""01-2024""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:17:24Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:19:33Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-04T13:27:14Z"",""closing_month"":""01-2025""}]}]",,0.050,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""history"":[{""11-2024"":2188.46},{""10-2024"":2188.46},{""08-2024"":2241.46},{""03-2024"":2572.67},{""02-2024"":2084.25},{""01-2024"":2084.25},{""12-2024"":2202.86},{""09-2024"":2213.67},{""07-2024"":2226.46},{""06-2024"":2546.77},{""05-2024"":2226.18},{""04-2024"":2226.41},{""01-2026"":2346.76},{""03-2026"":2412.77},{""02-2026"":2682.88},{""04-2025"":2297.88},{""03-2025"":2297.88},{""10-2025"":3047.88},{""09-2025"":2297.88},{""07-2025"":2297.88},{""06-2025"":2297.88},{""02-2025"":2188.46},{""01-2025"":2188.46},{""12-2025"":2297.88},{""11-2025"":2297.88},{""08-2025"":2297.88},{""05-2025"":2297.88}],""avg_absdelta"":0.06,""coefficient_of_variation"":1.51}]",,,,2026-06-01 14:21:05.412358+00,2026-06-02 19:49:15.364134+00,true,,0.25,
602,6601 - professional services: consulting,opex,semi_variable,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""thresholds"":[{""value"":0.05,""flagrate"":1,""confidence"":0,""created_on"":""2026-06-03T15:15:38Z"",""closing_month"":""01-2024""},{""value"":0.05,""flagrate"":1,""confidence"":0,""created_on"":""2026-06-03T15:17:24Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":1,""confidence"":0,""created_on"":""2026-06-03T15:19:34Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":1,""confidence"":0,""created_on"":""2026-06-04T13:27:14Z"",""closing_month"":""01-2025""}]}]",,0.050,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""history"":[{""10-2024"":0},{""09-2024"":750},{""08-2024"":2130.17},{""03-2024"":0},{""01-2024"":0},{""11-2024"":208.39},{""07-2024"":0},{""06-2024"":0},{""05-2024"":2703.34},{""04-2024"":0},{""02-2024"":200.71},{""12-2024"":0},{""03-2026"":0},{""02-2026"":214.19},{""01-2026"":0},{""07-2025"":0},{""06-2025"":0},{""02-2025"":210.59},{""11-2025"":219.13},{""09-2025"":1930},{""08-2025"":216.63},{""05-2025"":212.01},{""04-2025"":0},{""03-2025"":0},{""01-2025"":0},{""12-2025"":0},{""10-2025"":0}],""avg_absdelta"":1.6,""coefficient_of_variation"":1.25}]",,,,2026-06-01 14:21:05.525805+00,2026-06-02 19:49:15.364134+00,true,,0.25,
603,6602 - professional services: legal,opex,semi_variable,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""thresholds"":[{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-03T15:15:49Z"",""closing_month"":""01-2024""},{""value"":0.05,""flagrate"":0.23,""confidence"":0,""created_on"":""2026-06-03T15:17:39Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0.36,""confidence"":0,""created_on"":""2026-06-03T15:19:44Z"",""closing_month"":""01-2026""},{""value"":0.05,""flagrate"":0,""confidence"":0,""created_on"":""2026-06-04T13:27:25Z"",""closing_month"":""01-2025""}]}]",,0.050,"[{""company"":{""id"":290245,""name"":""SeedCMS""},""history"":[{""04-2024"":37.94},{""02-2024"":37.81},{""01-2024"":38.31},{""12-2024"":38.31},{""11-2024"":257.47},{""10-2024"":39.52},{""08-2024"":38.45},{""07-2024"":38.45},{""06-2024"":38.43},{""05-2024"":37.78},{""03-2024"":238.28},{""09-2024"":39.55},{""03-2026"":40.16},{""02-2026"":41.01},{""01-2026"":40.64},{""12-2025"":40.08},{""11-2025"":260.54},{""10-2025"":40.46},{""07-2025"":41.04},{""06-2025"":40.85},{""04-2025"":39.34},{""03-2025"":38.7},{""09-2025"":40.38},{""08-2025"":39.95},{""05-2025"":40.02},{""02-2025"":37.65},{""01-2025"":37.3}],""avg_absdelta"":0.73,""coefficient_of_variation"":2.34}]",,,,2026-06-01 14:21:21.155016+00,2026-06-02 19:49:15.364134+00,true,,0.25,
